mu_Arew,mu_Apun,mu_R,mu_P,mu_xi,mu_d
0.9922499947775432,0.16057800283615772,29.54147677490768,20.875039222042176,0.11102308345001544,0.36806296848033015
0.9968091516310321,0.1490742697604947,28.128057326271673,12.221607704007356,0.13066400358617478,0.2922547803321334
0.9931158987786438,0.15597302581275546,22.07174344013239,11.06497798923122,0.16120583934043586,0.29958977635408346
0.9975759697758223,0.12361102837705537,29.996693539365225,11.918224052928467,0.1368688212595341,0.3409512592755441
0.9416197551429321,0.2117618310113493,23.242109011073886,14.908220949184004,0.11639205953226847,0.3216152310048605
0.9357334048434602,0.18356704428067194,29.442658175553653,18.847929106508158,0.1304785465602265,0.3221262813809913
0.9789810882235707,0.169740861180456,29.229812971193844,15.082344823280394,0.13756913286307185,0.2702477243944955
0.9990644597713777,0.18020986810945835,27.44162066775654,23.277141663059655,0.10671876540128893,0.37759747115037984
0.9968083353410482,0.16769821719878303,26.301201400790518,14.981621737313965,0.12479111148124732,0.31304834340098064
0.9835072342794772,0.1453528804648458,26.827824093406342,10.660283578977994,0.16862665138303728,0.3094845236118624
0.9864900893325693,0.19641691957163449,24.65963317290892,12.211501564764216,0.14471527455126024,0.27233071304956397
0.9910124964601801,0.18070540236659122,28.18487346497083,18.781205741315922,0.06963328943092245,0.3320956839191429
0.9885811354976063,0.15102300444951597,29.835698952831503,12.089922379078498,0.15444042672241107,0.2924641908422585
0.9901989851938261,0.1864845831365256,29.227158135142176,17.539475870043656,0.10014829634357704,0.3160523399270705
0.9956757920028813,0.19902939810355694,21.457370411741998,19.1829860529585,0.12924839697701349,0.3796891275967038
0.994449574103155,0.1678763608818143,26.382253158912746,20.139345148911843,0.15359555726463234,0.38841849062213274
0.9823497310651136,0.14579087515476105,25.13531402428498,13.235655747344419,0.145767916768661,0.3088013550962312
0.9902909480104891,0.17520609036446197,28.122697024764477,15.026877460467912,0.1330830223006646,0.24978181434817753
0.9888718916478675,0.20422333002787804,24.16982521227855,12.261744383015973,0.14076839011356132,0.2840229111020661
0.9926925067635635,0.18994976720477372,28.429174683786673,12.991578189635966,0.12861701512039742,0.30900039054549694
0.9930424171624748,0.1503365527899812,27.289810539570595,14.002237853558508,0.12780573129035766,0.3076114691832947
0.9944630127818558,0.12082526541262253,26.97101396314351,12.706078366984874,0.09968703668942305,0.32369585789440886
0.9935696270139981,0.17658293381369272,26.59483589285386,14.486244699627516,0.12372152016945505,0.3239936992788344
0.9898192264853918,0.19790700432904346,28.235016693731595,19.49435248538001,0.13860757518112565,0.342355222964863
0.9929570161371604,0.17041610380635955,28.0863629718188,16.606254494850027,0.13728119753038812,0.3454963874669844
0.9943851898155722,0.14692011181900894,24.968482761477283,13.888570859971107,0.14251971655260856,0.29937299185457505
0.9934568542274849,0.13352733359364416,29.66485034040382,14.267096909781369,0.1297563254601726,0.3325241648469084
0.997056510515757,0.1341468652092268,26.309274526474525,11.69096948963271,0.10847127311068089,0.30517712484332377
0.987995525693198,0.23275131149648243,23.84363931569993,19.917628921630154,0.1589358789926444,0.33033647309078157
0.9845134913084002,0.16701950196891177,28.351116502085105,13.531801093567259,0.12984583329975768,0.3209690194571273
0.9982792805647459,0.13036979972968993,29.037963101206202,12.845546209702926,0.1311310354139584,0.31378366410338615
0.9876441593878612,0.14347981738167645,26.99142570810573,12.078303087637206,0.1286128919696583,0.28207052059337684
0.9810430960704059,0.17174329610961978,27.079353217347602,14.077408949393813,0.11551844537213321,0.25264670388781063
0.98059822937008,0.18431957454120287,26.920296351893867,11.56929317054407,0.14790246100600637,0.28954663927584096
0.9678043831453389,0.18956172688032527,25.467550526891298,14.931314330923206,0.12846449465958268,0.2960233797015059
0.9840629759762815,0.18069541093355443,28.780582620677823,18.007347714625208,0.1551103041686078,0.33096956563754987
0.9770030475882209,0.15112251016807302,28.36604809756964,13.13000643339736,0.10847426414569822,0.29138202636055627
0.9922909416585216,0.13629894287544728,26.15494802964281,11.358203585372909,0.10422285040382806,0.29776007791875725
0.9687961860002313,0.17724469333350418,26.333779059187385,12.80871289938108,0.11187679400519004,0.3122017012696869
0.9854722541774994,0.16799444487141363,27.900710828327338,18.32899711730019,0.11634401266623919,0.354988568319598
