mu_Arew,mu_Apun,mu_R,mu_P,mu_xi,mu_d
0.8218383146034817,0.27865303253608775,0.4243420940296406,10.482007346123755,0.037443092609567116,0.3485578789929605
0.67292985643681,0.19746673937041118,0.16565043340265126,11.346415312328716,0.17953765165652347,0.3407451889495561
0.8840391441096611,0.1686683284267124,0.05495339932311801,18.80742102998807,0.3380926057293033,0.3817002726391742
0.9791910584872321,0.3856226699902916,0.04425169331793743,23.71916896420993,0.132397833204729,0.49537098234899407
0.7760488590385366,0.2808181373853029,0.16072785821807853,27.427231744837666,0.3474780005593984,0.38660114376730825
0.5358957802081137,0.186735944637336,0.14063301624397456,13.159493624065298,0.20896677557546214,0.296572752515647
0.67812772786671,0.16800533983255087,0.07580375910060683,11.513731761257713,0.0349082356584784,0.377350190326825
0.6842654612401317,0.12012982658033877,0.15202400431943344,14.787734527414727,0.22763394126337005,0.2926738763885918
0.8569035566313266,0.2962986912481449,0.07412516537002367,15.073797489607726,0.1929774154499678,0.38012841199761715
0.9549465195221396,0.19234914304249814,0.018446301252388324,26.54720902753305,0.12177279485876584,0.5148569772911078
0.5154386615038729,0.06942611932845737,0.03293325012533719,25.469240751295224,0.06009755117510334,0.5048705312957769
0.8025189722206265,0.2664538152627212,0.11438796015253644,13.30079474835983,0.192978374934606,0.3560465336250485
0.5291256609575964,0.128166583590915,0.0015948384901724349,26.656841961119547,0.24961678687451958,0.35301630067376055
0.9571024084318162,0.2521206646117267,0.03275389684929919,12.706437494622712,0.06761607606628879,0.3569325619450494
0.6698865440059802,0.19648009822106832,0.016114901700442368,16.98799112907087,0.21833388312473861,0.4053930236804071
0.8533697407662637,0.18831646297990465,0.02599693703216611,9.100413243404855,0.10449490619767975,0.35671431872698084
0.9639252380040774,0.36349156124357535,0.10938673352015542,18.743449165012745,0.09623334123817208,0.45316063623444014
0.7953372941000059,0.10779161196691446,0.0011094781994429536,21.553347897164915,0.062084336250585695,0.40389420143276195
0.5517447921322414,0.06443116492169838,0.27638000979254523,20.01227242918197,0.15324631091278026,0.3859389817735791
0.9053108280372774,0.3362930077706303,0.22843804565182257,12.680718691764548,0.20573450612225969,0.4685834462641751
0.8290682371893641,0.2890813723677613,0.017221988152215543,23.36569733604483,0.17037138016818373,0.4311434437271057
0.7845128851554357,0.0830645331913902,0.03305661252428177,17.8276537726664,0.08510477793754449,0.3289287555009309
0.9260665777886979,0.005848520422908655,0.1488289531283225,18.04261208732541,0.12505053792312523,0.4940573094820078
0.5453531887040264,0.26093196861114926,0.09185450068808644,15.23427333535484,0.06340279055632783,0.39040155749134975
0.9711970451413433,0.3657747711154012,0.10137928235311142,20.045790147757355,0.08575658277534885,0.5157154304286832
0.9587377051371649,0.27748153834862077,0.08647758336734108,14.930740653452832,0.10272372342104735,0.416571647794401
0.9931238198474974,0.3539200565957765,0.13851698345845043,24.51941118017584,0.08798772423497364,0.5502024424583416
0.7379087507603621,0.2056199435567272,0.12740954680378175,24.089981861685903,0.27601819117499576,0.41486151473366745
0.6973284453547921,0.12282256881564324,0.1904353006962461,12.539642719526165,0.18992542437938126,0.299695592335483
0.6685288130594094,0.15381892543391368,0.014545724942756317,18.37382254869824,0.11274653006736511,0.3574797121847858
0.9111393286087954,0.27035168362401474,0.0010135351861843324,21.12607884348457,0.07095088113491721,0.4486055346584144
0.8842469987648522,0.38092046084250136,0.00038051511237535544,19.95024600680174,0.19742894527489702,0.40223853173027
0.4879111608887305,0.04884649416153548,0.21441962429292521,20.120952944291076,0.24100049259097023,0.3376359360439144
0.9323331814771822,0.04503804359139555,0.041769627292310034,21.83556481502495,0.2001458128392608,0.4719025937524506
0.891369002039323,0.38775439888277546,0.02442897967336947,10.655175662545231,0.06985004397809451,0.3760357047352043
0.7142656032690305,0.2389468761509034,0.08492881229924314,22.57178449196464,0.09653325939569198,0.4145717981836764
0.5765160882599552,0.03868022404845158,0.08224391298049243,28.06781920740666,0.1526663001616649,0.49234881173843925
0.8724422299930475,0.24766982149456715,0.01657431148857876,9.407908786706413,0.10434175070074092,0.3928962187549832
0.5156156231496052,0.05531860089289801,0.29385594421047007,16.390262533874022,0.11558108487120998,0.42744187668047884
0.6887408998044083,0.39684170987605366,0.009632351119114639,16.294791524949314,0.1324182959111414,0.283533756361749
