subjID	group	trial	choice	rt	gain	loss
1	pt	30	1	0	0	0
1	pt	31	2	0	0	0
1	pt	32	2	0	0	0
1	pt	33	3	0	0	-1
1	pt	34	2	0	0	0
1	pt	35	1	0	0	0
1	pt	36	2	0	0	0
1	pt	37	1	0	0	0
1	pt	38	1	0	0	0
1	pt	39	2	0	0	0
1	pt	40	2	0	0	0
1	pt	41	2	0	1	0
1	pt	42	1	0	0	-1
1	pt	43	2	0	0	0
1	pt	44	3	0	0	-1
1	pt	45	2	0	0	0
1	pt	46	2	0	1	0
1	pt	47	2	0	1	0
1	pt	48	2	0	0	0
1	pt	49	1	0	0	0
1	pt	50	1	0	0	-1
1	pt	51	3	0	0	0
1	pt	52	3	0	0	0
1	pt	53	3	0	0	0
1	pt	54	2	0	0	0
1	pt	55	2	0	0	-1
1	pt	56	3	0	0	0
1	pt	57	3	0	0	0
1	pt	58	3	0	0	0
1	pt	59	1	0	1	-1
1	pt	60	1	0	0	0
1	pt	61	2	0	1	0
1	pt	62	3	0	0	0
1	pt	63	2	0	0	0
1	pt	64	3	0	0	0
1	pt	65	3	0	0	0
1	pt	66	3	0	1	0
1	pt	67	1	0	0	0
1	pt	68	3	0	0	0
1	pt	69	1	0	0	-1
1	pt	70	2	0	0	0
1	pt	71	2	0	0	0
1	pt	72	2	0	0	0
1	pt	73	2	0	0	0
1	pt	74	3	0	0	0
1	pt	75	3	0	0	0
1	pt	76	2	0	0	0
1	pt	77	2	0	0	0
1	pt	78	2	0	0	0
1	pt	79	2	0	0	0
1	pt	80	2	0	0	0
1	pt	81	3	0	0	0
1	pt	82	3	0	0	-1
1	pt	83	1	0	0	0
1	pt	84	1	0	0	-1
1	pt	85	2	0	0	0
1	pt	86	2	0	0	0
1	pt	87	2	0	0	0
1	pt	88	1	0	0	0
1	pt	89	2	0	0	0
1	pt	90	2	0	1	0
1	pt	91	2	0	0	0
1	pt	92	1	0	1	0
1	pt	93	1	0	0	0
1	pt	94	3	0	0	0
1	pt	95	2	0	0	0
1	pt	96	1	0	0	0
1	pt	97	1	0	1	0
1	pt	98	1	0	1	0
1	pt	99	2	0	1	0
1	pt	100	2	0	0	-1
1	pt	101	1	0	0	0
1	pt	102	3	0	1	0
1	pt	103	3	0	0	0
1	pt	104	1	0	0	0
1	pt	105	1	0	0	0
1	pt	106	1	0	0	0
1	pt	107	3	0	0	-1
1	pt	108	1	0	0	0
1	pt	109	1	0	1	0
1	pt	110	1	0	1	0
1	pt	111	1	0	1	0
1	pt	112	1	0	0	0
1	pt	113	2	0	0	0
1	pt	114	3	0	0	0
1	pt	115	3	0	0	0
1	pt	116	3	0	0	0
1	pt	117	3	0	0	0
1	pt	118	2	0	0	0
1	pt	119	3	0	0	0
1	pt	120	1	0	0	-1
1	pt	121	3	0	0	0
1	pt	122	3	0	1	0
1	pt	123	3	0	0	-1
1	pt	124	2	0	0	0
1	pt	125	2	0	0	-1
1	pt	126	3	0	1	0
1	pt	127	2	0	0	0
1	pt	128	3	0	0	0
1	pt	129	1	0	0	0
1	pt	130	2	0	0	-1
1	pt	131	2	0	0	-1
1	pt	132	3	0	0	0
1	pt	133	3	0	1	0
1	pt	134	3	0	1	0
1	pt	135	3	0	1	0
1	pt	136	3	0	0	-1
1	pt	137	1	0	0	-1
1	pt	138	2	0	0	0
1	pt	139	2	0	0	0
1	pt	140	2	0	0	0
1	pt	141	2	0	0	0
1	pt	142	2	0	0	-1
1	pt	143	3	0	0	-1
1	pt	144	1	0	0	-1
1	pt	145	2	0	0	-1
1	pt	146	2	0	0	0
1	pt	147	2	0	0	-1
1	pt	148	3	0	0	0
1	pt	149	3	0	1	0
1	pt	150	3	0	0	-1
1	pt	151	1	0	0	0
1	pt	152	1	0	0	0
1	pt	153	1	0	0	0
1	pt	154	2	0	1	0
1	pt	155	2	0	0	0
1	pt	156	1	0	0	0
1	pt	157	1	0	0	0
1	pt	158	1	0	1	0
1	pt	159	1	0	0	0
1	pt	160	3	0	1	0
1	pt	161	3	0	0	-1
1	pt	162	2	0	0	0
1	pt	163	2	0	0	0
1	pt	164	2	0	0	-1
1	pt	165	3	0	1	0
1	pt	166	3	0	0	0
1	pt	167	1	0	0	0
1	pt	168	1	0	0	0
1	pt	169	1	0	0	0
1	pt	170	1	0	0	0
1	pt	171	1	0	0	0
1	pt	172	3	0	0	-1
1	pt	173	1	0	0	0
1	pt	174	3	0	0	-1
1	pt	175	1	0	0	-1
1	pt	176	2	0	0	0
1	pt	177	2	0	0	-1
1	pt	178	3	0	1	0
1	pt	179	3	0	1	-1
1	pt	180	3	0	0	-1
1	pt	181	1	0	0	0
1	pt	182	1	0	0	0
1	pt	183	1	0	0	0
1	pt	184	2	0	0	0
1	pt	185	2	0	0	0
1	pt	186	1	0	1	0
1	pt	187	1	0	0	0
1	pt	188	2	0	1	-1
1	pt	189	2	0	0	-1
1	pt	190	3	0	0	-1
1	pt	191	1	0	1	0
1	pt	192	1	0	1	0
1	pt	193	2	0	0	0
1	pt	194	1	0	1	-1
1	pt	195	1	0	0	0
1	pt	196	2	0	0	-1
1	pt	197	3	0	1	-1
1	pt	198	3	0	0	0
1	pt	199	1	0	0	-1
1	pt	200	3	0	0	0
1	pt	201	3	0	0	0
1	pt	202	3	0	0	0
1	pt	203	3	0	1	0
1	pt	204	3	0	0	0
1	pt	205	2	0	0	-1
1	pt	206	1	0	0	0
1	pt	207	1	0	0	-1
1	pt	208	3	0	0	0
1	pt	209	3	0	0	0
1	pt	210	2	0	0	0
1	pt	211	3	0	0	0
1	pt	212	2	0	0	0
1	pt	213	3	0	1	0
1	pt	214	3	0	0	0
1	pt	215	2	0	1	0
1	pt	216	2	0	0	0
1	pt	217	1	0	0	0
1	pt	218	1	0	0	-1
1	pt	219	3	0	0	0
1	pt	220	3	0	0	0
1	pt	221	3	0	0	0
1	pt	222	2	0	1	-1
1	pt	223	2	0	0	-1
1	pt	224	3	0	0	0
1	pt	225	3	0	0	0
1	pt	226	3	0	1	0
1	pt	227	1	0	1	0
1	pt	228	1	0	0	-1
1	pt	229	3	0	0	0
1	pt	230	2	0	0	0
1	pt	231	2	0	0	0
1	pt	232	2	0	0	0
1	pt	233	2	0	0	-1
1	pt	234	3	0	1	0
1	pt	235	3	0	0	0
1	pt	236	1	0	0	0
1	pt	237	2	0	1	0
1	pt	238	2	0	0	0
1	pt	239	1	0	0	0
2	pt	0	3	0	0	-1
2	pt	1	2	0	0	0
2	pt	2	2	0	1	0
2	pt	3	2	0	0	0
2	pt	4	2	0	0	-1
2	pt	5	2	0	0	0
2	pt	6	2	0	0	0
2	pt	7	1	0	1	0
2	pt	8	1	0	1	0
2	pt	9	1	0	0	0
2	pt	10	2	0	0	0
2	pt	11	3	0	0	0
2	pt	12	1	0	1	0
2	pt	13	3	0	0	0
2	pt	14	1	0	0	0
2	pt	15	3	0	0	0
2	pt	16	3	0	0	0
2	pt	17	2	0	0	0
2	pt	18	2	0	1	0
2	pt	19	2	0	1	0
2	pt	20	2	0	0	-1
2	pt	21	3	0	0	0
2	pt	22	1	0	0	0
2	pt	23	1	0	0	-1
2	pt	24	3	0	1	0
2	pt	25	3	0	0	0
2	pt	26	2	0	1	0
2	pt	27	2	0	0	-1
2	pt	28	1	0	1	-1
2	pt	29	1	0	0	0
2	pt	30	3	0	1	0
2	pt	31	3	0	0	0
2	pt	32	1	0	0	0
2	pt	33	1	0	1	0
2	pt	34	1	0	0	0
2	pt	35	3	0	1	0
2	pt	36	3	0	1	0
2	pt	37	3	0	1	-1
2	pt	38	3	0	0	0
2	pt	39	2	0	1	0
2	pt	40	2	0	0	0
2	pt	41	1	0	0	0
2	pt	42	1	0	0	0
2	pt	43	1	0	0	0
2	pt	44	2	0	1	-1
2	pt	45	2	0	1	-1
2	pt	46	2	0	0	0
2	pt	47	1	0	1	0
2	pt	48	1	0	0	0
2	pt	49	2	0	0	-1
2	pt	50	3	0	0	0
2	pt	51	2	0	1	0
2	pt	52	2	0	1	-1
2	pt	53	2	0	0	0
2	pt	54	3	0	1	0
2	pt	55	3	0	0	0
2	pt	56	1	0	0	-1
2	pt	57	2	0	0	0
2	pt	58	2	0	0	0
2	pt	59	2	0	0	-1
2	pt	60	3	0	1	0
2	pt	61	3	0	0	0
2	pt	62	1	0	0	0
2	pt	63	1	0	0	0
2	pt	64	1	0	0	0
2	pt	65	1	0	0	0
2	pt	66	3	0	1	0
2	pt	67	2	0	0	0
2	pt	68	3	0	0	0
2	pt	69	2	0	0	0
2	pt	70	3	0	0	0
2	pt	71	3	0	0	0
2	pt	72	2	0	0	0
2	pt	73	2	0	0	0
2	pt	74	1	0	0	-1
2	pt	75	3	0	0	0
2	pt	76	3	0	0	0
2	pt	77	2	0	0	0
2	pt	78	3	0	1	-1
2	pt	79	1	0	0	0
2	pt	80	3	0	0	0
2	pt	81	2	0	1	0
2	pt	82	2	0	0	0
2	pt	83	1	0	0	0
2	pt	84	1	0	1	-1
2	pt	85	1	0	1	0
2	pt	86	1	0	0	0
2	pt	87	2	0	0	0
2	pt	88	2	0	0	0
2	pt	89	3	0	0	0
2	pt	90	2	0	1	0
2	pt	91	2	0	0	-1
2	pt	92	1	0	0	0
2	pt	93	1	0	0	0
2	pt	94	1	0	0	0
2	pt	95	1	0	0	0
2	pt	96	1	0	0	0
2	pt	97	3	0	0	0
2	pt	98	3	0	0	0
2	pt	99	3	0	0	0
2	pt	100	1	0	0	0
2	pt	101	1	0	1	0
2	pt	102	1	0	0	0
2	pt	103	2	0	1	-1
2	pt	104	2	0	0	0
2	pt	105	3	0	0	0
2	pt	106	1	0	1	0
2	pt	107	1	0	1	0
2	pt	108	1	0	1	0
2	pt	109	1	0	0	0
2	pt	110	3	0	0	0
2	pt	111	3	0	0	0
2	pt	112	3	0	0	-1
2	pt	113	2	0	0	0
2	pt	114	2	0	0	0
2	pt	115	2	0	0	0
2	pt	116	2	0	1	0
2	pt	117	2	0	0	0
2	pt	118	1	0	0	-1
2	pt	119	3	0	0	0
2	pt	120	3	0	0	0
2	pt	121	3	0	0	0
2	pt	122	3	0	1	-1
2	pt	123	3	0	0	0
2	pt	124	2	0	1	-1
2	pt	125	2	0	0	-1
2	pt	126	2	0	1	-1
2	pt	127	2	0	0	0
2	pt	128	1	0	0	0
2	pt	129	3	0	1	0
2	pt	130	3	0	0	-1
2	pt	131	1	0	0	-1
2	pt	132	2	0	0	-1
2	pt	133	3	0	0	0
2	pt	134	3	0	0	0
2	pt	135	3	0	0	0
2	pt	136	3	0	0	0
2	pt	137	3	0	1	0
2	pt	138	3	0	0	0
2	pt	139	1	0	0	0
2	pt	140	1	0	1	-1
2	pt	141	1	0	1	0
2	pt	142	1	0	0	0
2	pt	143	2	0	0	0
2	pt	144	2	0	0	-1
2	pt	145	3	0	0	0
2	pt	146	3	0	0	0
2	pt	147	3	0	0	0
2	pt	148	3	0	0	-1
2	pt	149	1	0	0	0
2	pt	150	1	0	1	0
2	pt	151	1	0	1	0
2	pt	152	1	0	0	0
2	pt	153	2	0	1	0
2	pt	154	2	0	0	0
2	pt	155	3	0	0	0
2	pt	156	3	0	0	0
2	pt	157	3	0	0	0
2	pt	158	1	0	0	0
2	pt	159	1	0	0	0
2	pt	160	1	0	0	-1
2	pt	161	3	0	0	0
2	pt	162	2	0	1	0
2	pt	163	2	0	0	0
2	pt	164	3	0	0	0
2	pt	165	3	0	0	-1
2	pt	166	2	0	0	0
2	pt	167	1	0	0	-1
2	pt	168	2	0	1	0
2	pt	169	2	0	0	-1
2	pt	170	3	0	1	0
2	pt	171	3	0	0	-1
2	pt	172	1	0	0	0
2	pt	173	1	0	0	0
2	pt	174	3	0	0	-1
2	pt	175	1	0	0	0
2	pt	176	1	0	0	0
2	pt	177	1	0	0	0
2	pt	178	2	0	0	0
2	pt	179	2	0	0	0
2	pt	180	1	0	0	0
2	pt	181	3	0	0	-1
2	pt	182	1	0	0	0
2	pt	183	2	0	0	0
2	pt	184	2	0	0	-1
2	pt	185	1	0	0	0
2	pt	186	1	0	0	0
2	pt	187	1	0	0	0
2	pt	188	1	0	0	0
2	pt	189	1	0	0	0
2	pt	190	1	0	1	0
2	pt	191	1	0	0	0
2	pt	192	2	0	0	-1
2	pt	193	3	0	0	0
2	pt	194	3	0	0	0
2	pt	195	3	0	0	0
2	pt	196	3	0	1	0
2	pt	197	3	0	1	0
2	pt	198	3	0	0	0
2	pt	199	2	0	0	-1
2	pt	200	1	0	0	-1
2	pt	201	2	0	1	0
2	pt	202	2	0	0	0
2	pt	203	1	0	0	-1
2	pt	204	3	0	0	0
2	pt	205	3	0	0	0
2	pt	206	3	0	0	0
2	pt	207	2	0	0	0
2	pt	208	2	0	0	0
2	pt	209	2	0	0	0
2	pt	210	3	0	0	0
2	pt	211	3	0	0	0
2	pt	212	3	0	0	0
2	pt	213	3	0	1	0
2	pt	214	3	0	0	0
2	pt	215	1	0	0	-1
2	pt	216	2	0	0	0
2	pt	217	2	0	0	-1
2	pt	218	3	0	0	0
2	pt	219	3	0	1	0
2	pt	220	3	0	1	0
2	pt	221	3	0	0	0
2	pt	222	1	0	0	-1
2	pt	223	2	0	0	-1
2	pt	224	3	0	0	0
2	pt	225	3	0	0	0
2	pt	226	3	0	0	0
2	pt	227	3	0	0	0
2	pt	228	1	0	0	-1
2	pt	229	3	0	0	0
2	pt	230	3	0	0	0
2	pt	231	3	0	0	0
2	pt	232	1	0	0	-1
2	pt	233	3	0	0	0
2	pt	234	3	0	0	0
2	pt	235	3	0	0	-1
2	pt	236	1	0	0	0
2	pt	237	1	0	0	0
2	pt	238	1	0	1	-1
2	pt	239	1	0	1	-1
3	pt	0	2	0	0	0
3	pt	1	2	0	0	0
3	pt	2	2	0	1	0
3	pt	3	2	0	0	0
3	pt	4	3	0	0	-1
3	pt	5	1	0	1	0
3	pt	6	1	0	1	0
3	pt	7	1	0	0	0
3	pt	8	3	0	0	-1
3	pt	9	3	0	0	0
3	pt	10	3	0	1	0
3	pt	11	3	0	0	0
3	pt	12	2	0	0	0
3	pt	13	2	0	0	0
3	pt	14	3	0	0	0
3	pt	15	1	0	1	0
3	pt	16	1	0	0	0
3	pt	17	2	0	0	0
3	pt	18	3	0	0	0
3	pt	19	3	0	1	0
3	pt	20	1	0	0	-1
3	pt	21	3	0	0	0
3	pt	22	2	0	1	0
3	pt	23	2	0	0	0
3	pt	24	2	0	0	-1
3	pt	25	3	0	0	0
3	pt	26	3	0	0	0
3	pt	27	3	0	0	0
3	pt	28	3	0	0	0
3	pt	29	1	0	0	-1
3	pt	30	3	0	1	0
3	pt	31	3	0	0	0
3	pt	32	2	0	0	0
3	pt	33	2	0	0	-1
3	pt	34	1	0	0	0
3	pt	35	1	0	1	0
3	pt	36	1	0	0	0
3	pt	37	3	0	1	-1
3	pt	38	3	0	0	0
3	pt	39	2	0	0	0
3	pt	40	2	0	1	0
3	pt	41	2	0	0	0
3	pt	42	1	0	0	0
3	pt	43	3	0	0	0
3	pt	44	3	0	0	0
3	pt	45	3	0	0	0
3	pt	46	1	0	0	-1
3	pt	47	3	0	0	0
3	pt	48	3	0	0	0
3	pt	49	2	0	1	0
3	pt	50	2	0	0	0
3	pt	51	3	0	0	0
3	pt	52	3	0	1	0
3	pt	53	3	0	0	0
3	pt	54	2	0	0	0
3	pt	55	1	0	0	0
3	pt	56	3	0	0	0
3	pt	57	1	0	0	-1
3	pt	58	2	0	0	-1
3	pt	59	3	0	1	-1
3	pt	60	3	0	0	0
3	pt	61	1	0	0	0
3	pt	62	1	0	0	-1
3	pt	63	2	0	1	-1
3	pt	64	2	0	0	0
3	pt	65	3	0	0	0
3	pt	66	3	0	1	-1
3	pt	67	3	0	0	0
3	pt	68	2	0	0	0
3	pt	69	2	0	0	0
3	pt	70	3	0	1	0
3	pt	71	3	0	0	0
3	pt	72	1	0	0	0
3	pt	73	1	0	0	-1
3	pt	74	2	0	0	-1
3	pt	75	3	0	0	0
3	pt	76	3	0	0	0
3	pt	77	3	0	0	0
3	pt	78	3	0	1	0
3	pt	79	3	0	0	-1
3	pt	80	1	0	0	0
3	pt	81	1	0	0	0
3	pt	82	2	0	0	0
3	pt	83	1	0	0	0
3	pt	84	1	0	0	0
3	pt	85	3	0	0	0
3	pt	86	1	0	0	0
3	pt	87	2	0	0	0
3	pt	88	3	0	0	-1
3	pt	89	2	0	0	0
3	pt	90	1	0	0	0
3	pt	91	2	0	0	0
3	pt	92	2	0	0	0
3	pt	93	2	0	0	0
3	pt	94	2	0	0	0
3	pt	95	1	0	1	0
3	pt	96	1	0	0	0
3	pt	97	2	0	0	0
3	pt	98	2	0	0	0
3	pt	99	3	0	0	0
3	pt	100	1	0	0	-1
3	pt	101	3	0	0	0
3	pt	102	3	0	0	0
3	pt	103	3	0	0	0
3	pt	104	2	0	0	0
3	pt	105	3	0	0	0
3	pt	106	2	0	0	0
3	pt	107	3	0	0	0
3	pt	108	3	0	0	0
3	pt	109	2	0	0	0
3	pt	110	3	0	0	0
3	pt	111	3	0	1	0
3	pt	112	3	0	0	-1
3	pt	113	1	0	0	0
3	pt	114	1	0	0	0
3	pt	115	2	0	0	0
3	pt	116	3	0	0	0
3	pt	117	2	0	0	0
3	pt	118	2	0	0	0
3	pt	119	3	0	0	0
3	pt	120	3	0	0	0
3	pt	121	1	0	0	0
3	pt	122	2	0	0	-1
3	pt	123	3	0	1	0
3	pt	124	3	0	0	-1
3	pt	125	1	0	0	-1
3	pt	126	2	0	0	-1
3	pt	127	3	0	0	0
3	pt	128	3	0	1	-1
3	pt	129	3	0	0	0
3	pt	130	3	0	0	0
3	pt	131	1	0	0	-1
3	pt	132	3	0	0	0
3	pt	133	2	0	0	0
3	pt	134	2	0	0	0
3	pt	135	3	0	1	0
3	pt	136	3	0	0	0
3	pt	137	2	0	0	0
3	pt	138	2	0	0	0
3	pt	139	3	0	0	0
3	pt	140	2	0	0	0
3	pt	141	2	0	0	0
3	pt	142	1	0	1	0
3	pt	143	1	0	0	0
3	pt	144	3	0	0	0
3	pt	145	3	0	0	-1
3	pt	146	1	0	0	0
3	pt	147	2	0	0	0
3	pt	148	3	0	0	0
3	pt	149	1	0	1	0
3	pt	150	1	0	0	0
3	pt	151	2	0	0	0
3	pt	152	3	0	0	0
3	pt	153	3	0	0	0
3	pt	154	3	0	0	0
3	pt	155	1	0	0	0
3	pt	156	2	0	0	0
3	pt	157	1	0	0	0
3	pt	158	3	0	1	-1
3	pt	159	3	0	0	0
3	pt	160	2	0	0	0
3	pt	161	1	0	0	0
3	pt	162	1	0	0	-1
3	pt	163	2	0	0	0
3	pt	164	3	0	0	0
3	pt	165	3	0	0	0
3	pt	166	2	0	0	0
3	pt	167	2	0	1	0
3	pt	168	2	0	1	0
3	pt	169	3	0	1	-1
3	pt	170	3	0	0	0
3	pt	171	2	0	0	-1
3	pt	172	1	0	0	-1
3	pt	173	3	0	0	0
3	pt	174	3	0	0	0
3	pt	175	3	0	0	-1
3	pt	176	1	0	0	0
3	pt	177	1	0	0	0
3	pt	178	1	0	0	-1
3	pt	179	2	0	1	0
3	pt	180	2	0	0	0
3	pt	181	3	0	0	-1
3	pt	182	1	0	0	0
3	pt	183	1	0	0	0
3	pt	184	1	0	0	0
3	pt	185	1	0	0	0
3	pt	186	2	0	0	-1
3	pt	187	1	0	0	0
3	pt	188	1	0	0	0
3	pt	189	1	0	1	0
3	pt	190	1	0	0	0
3	pt	191	3	0	0	0
3	pt	192	3	0	1	0
3	pt	193	3	0	1	0
3	pt	194	3	0	1	0
3	pt	195	3	0	0	0
3	pt	196	2	0	0	0
3	pt	197	1	0	0	0
